msno,city,bd,gender,registered_via,registration_init_time
P4crhNoVWl1AE1b3pTbFnF8pHAJ0v2UGVAVDK+hFEyY=,12,25,male,9,20080303
Z3cdJ77cOM9JCv4/iXnX2eFUg7tg7oU3NqQgQSKEyZ8=,6,30,female,3,20120812
XVkroPpK4p8ys6dLVjju2X7kX5EaPnMOo6YrrdN5f6c=,1,0,,7,20131224
SLuVYZnRtF79Z91Xg7w8JkzNeE7BwgqClUbI9Xeo+5c=,1,0,,7,20140111
BGkxViAkqleCy+TcyLyrQruA9uueqXQAVkEXGnGrnSE=,4,23,male,7,20140114
t2b4fOTMtKUC0QR3Qq6hHKPi291Kkvn3DHmeokBdBLw=,13,26,,3,20140115
gfp/pJeJW2F86hjWgLWiv43zZpASTqHjG+7mXj/CwxI=,1,49,male,3,20170115
z9T3+f6AW+d32Gd795yyX85DdlVHGgVmFs7+Y+7fseo=,1,0,,7,20170123
mlfJ5aDGf1UdkIZpY1is1UxB07BhLm2FaDYJS4+Apss=,4,33,male,4,20170130
ces653blEGyNyECFatc4YMjHdoErgE/1cZ8JqsLYK2I=,1,0,,7,20160916
ckMIhGphYgk2vk+IICwVympl+AheiZTHQxwRsjEskDQ=,1,0,,7,20160521
cxDiiCSz+pVfF1wiHrQMzPZixD0r16F/pYtdfis3lhk=,5,28,female,3,20160521
tvFbP8UCcbmQw4X/SRJQNtDr62RMs3YbK4TvDuIoL7k=,1,0,,7,20160131
T1u6t3hyTfPzrkeqXY37pOI0OyqjkR+p5ES3mEq/So8=,1,0,,7,20160209
fceAvvf3kG3vrGPid1VScKfMii6/s9g1QJOOtewo6RI=,13,0,,7,20130707
7wJASt/o6kWMwez6VsLSfBGhtM7qHT40PlXEJRf1T1M=,1,0,male,3,20150819
Y3x2CBf0o6E6Xz/QlY2XhoAaJV9j9ohAJTIOxBm7ln0=,1,0,,7,20150821
m7c/gCgGM8LFGr4LDvMYeT7pPYhXKu2PCOxcsRxlf34=,1,0,,7,20150824
B/pxTSjRMTD0C1fz7o5Df3PiwxeGuKIexv7349/8qFM=,13,47,male,9,20150911
Xr9cz+Yv6R5I+2Xglyy9iZTNT/KdBnMR80r3qkNkuOs=,18,0,female,4,20160616
fhCJNFDqK4hHydiVZZmovixuEGd6G7n278Jq6YH5cEs=,13,23,male,3,20120507
xYeb2eb7l7sJ6a1n0nOHBHUY1OqeSJLkU29Hn7l+VJU=,13,28,male,7,20120611
fWVaG6NKTgO/FM8L5POdxKq+9ZZDf+XEumQnnRG+0+U=,13,21,male,3,20120818
9qAE8WkMdEr+8wanHESJAAQgmOzdT/HfO6zc5j+Dz8Y=,8,26,male,7,20120827
gOB21T7+upLW2MexVGhOfo0eY2VLzKgrLRvqQGJKmNk=,10,38,male,7,20170216
YtNnAJPUG3+/vvSitubzrIk+zBo+X+0VsgNnL+x7ebg=,13,16,female,7,20160927
et+kDseYbAek+lmKSn5Tvay3JmI+qjJWW7z37YGvCJk=,1,0,,4,20161007
sB+pLvX8RuRQkKOr8hZQGEVXliLjbEq8RNZS8nW22Xo=,1,0,,7,20150920
J1bTTpNNFhNmiaIzXxUbYMigwR0im8hKUyv7Aj92dHo=,13,26,male,9,20100721
ydcDWWJqi72pE1rkETBYz3qtSYar8q/KxN/V/WeVpek=,13,26,male,3,20141020
KRgQVazx36y2etpxqs5E1txoN+/mFIAUvRLmYqmh2Ec=,1,0,,7,20161108
rbiqyT0gPbpOroSdg3V0nWcnkNr0Ey3rVflt6AiNBCc=,1,0,,7,20170301
v3oOilxUenXH1hTVsDRHffBNngFqegw3wqMWywLrwOU=,1,0,,7,20161224
2M4mIPx3xNdUdCNKg2CYAW+g8BJOJYab95Vb9olBU8s=,1,0,,7,20161226
lq1/0IO4/4zfx588qLRbuZ0TTXruG54pRN3iml/3Gqs=,1,0,,7,20170104
kMb3j6beCsoKqQXWP6BCE+8TDSalmSMBiw7RJxSdb6E=,4,34,male,9,20170104
RbaTtRJQbEFt1oKRMw2UjbzOAfWgxh2j9Lbdf5RqWSo=,1,0,,7,20170123
zZKbyP8z28LIwTRGHQyDtGI7WStns9W+vm/0ilFle8Y=,1,0,,7,20170131
rGHp38Wc6lDCvA5LF8YPNg8z8LOS05WYYgcVGOYNszY=,1,0,,9,20150331
wbBFvvkdy/XmTqPrnVI/VtuDmtn67t0JeISvgfm1XyE=,13,27,male,9,20070621
zGIFdAht/29jLUNCbgJdWXL27O7G3/Uvz0NM/z1jydI=,22,30,male,9,20070626
NkvCRFqMnMeGktj3s1CPu4jN/7r7/VynSxUSTyGqhY8=,1,0,,7,20111222
GBN5hs3ux+lyb2wMwe70aM0ZIeZGpFExSSyokOJ6CeQ=,13,32,female,9,20111227
j3ED8CbJml0yskV49+GlnnqupdZR9qUAm2ozUlyoivk=,22,31,male,3,20150118
msut5ov2GnqrA+KKwaWYbB9X+Aw244uxmnkFvlBcMOw=,4,30,male,3,20120829
xISraKfcEEDScLG9eEvxJLodmAoXUl3XBq66AWCcMYI=,1,0,,7,20160329
5B3U/QK3bvyY3RVj1MZC0ZQmG5bx+qmJPekp/8vUSEI=,1,0,,7,20160405
5pdYDprnA+RFgRBWgeukQJoEWLvQo+foMSCLCW8T488=,13,21,male,9,20140826
UyfuWANQMvlzFJTcOEROgtA1m2hD5CHrYZGWOe+M6tg=,22,28,female,9,20090610
TQgf3oBEp4LsstDcvQBs5ZmfMAgFTp0JXA9QjBBBlcQ=,22,37,female,9,20090727
Xu2YsXon61EXx3yDX8sRpBwhzA+8A1QRmD+BabxkdXY=,15,20,female,9,20060717
qAXqjt0GdEE7+3Ihoz3EHYpIqSQmfWF7DL0xYI3Fd7k=,13,32,male,9,20070316
+Ibga0iEq1tgWuj6iwH76VJ7VY/PPhc7dywIMtfyyVU=,1,0,,7,20170224
wMQA8gSouuaYqeI2FwUNFBju79sDgOicpMnzVtLPhgM=,1,0,,7,20140804
OhLDGuJFc4RY3AGD+2k7IEfc53KVSqKyuQgC1P/j5wU=,15,37,male,9,20120102
G5zjrb9IybvMN/DzXXYTYa+1YPvzYAEWVXCbVqKJx2U=,1,0,,9,20150517
vZl4VenbR3BvZxc/E/xmUWnN4Qnoq6P7UGrSr4NY4HY=,13,22,male,9,20080602
IUZtElsHiAkBe0I9YANk03IrZvwRArJvOlsWwLa6VuI=,1,0,,7,20160814
zxywtfLO+9kXbwFwqXwhg9d8GtI+iYngeaP9t4WOi1Q=,1,0,,7,20160825
hcfTbBQfY7KBW9XNfOtQh689dxejBtIx2LdwfgyNaks=,1,0,,7,20160901
n/Y15q7qOWsQY0+qklJDV9zd2dQo6l0XY7vleGUjexM=,1,0,,7,20160917
QT6xkeUBanNwAfq0txq6RwVmSBuiWJRvan8irgMV3QQ=,22,23,male,3,20120923
G0r8U55F1EsaOSuBk8vzvb4yAts2G12N4NVaPC4JUJM=,1,0,,9,20121203
4xQt4cA0KdZVebrliQ4hbN0/mwDyyr5xwWcxqdhM2RI=,1,0,,7,20170219
/2DnTkzl6pp5172j3s0jp/PMVpGK/qyfpKI8p04J1hk=,1,31,male,3,20140926
YeeItlQtm7lGA73vmIGhMpcc62Z0kd6OtMcV0ZnCW80=,1,0,,7,20161017
CaXlEPsDEbuQdenE9Uh7LhU6Bp5xQ/zer845z8Tu4DM=,1,0,,7,20161224
5UaKnejVZ0s+S/fy/i/CB5eQpYMpqdJ7VNN+dJ4+C44=,15,23,male,9,20130617
z/J2z6DM/rbZhsbHTICKJvuqAgPTyyI5PwqGPJjY1DM=,15,40,male,7,20131101
ceReK/RHm3iWENKTRycR/0T+kEfHIJUkhf0BHFsL8xo=,1,0,,7,20131105
dMFZqwIDD0Dr+A5B5szpMtCF9Z3WQMbL3NITNe3qX4I=,5,44,female,7,20131114
Sbp2H1CYMwHrU+ZaMT1OqCbkCISXUx3kN2Av/RFoPRE=,1,0,,7,20131206
ik/Lp5w18uMiY9TmI68vBMLwGnQtQHxZxF2W30/X0JI=,1,0,,7,20140319
NESSu2XXgCao/pzcmd5qhgQgABMFhG4367sEuTnpUEM=,1,0,,7,20130205
Y1OfXIIhvPDH/roIdP+yS57YMBJtffpJDhEG6MxvzxE=,1,0,,7,20150713
+H0++iPcRVhXaS2xO2BxN8l29+g5y3A4V5zY48wctKQ=,5,26,female,7,20150724
kxiyhv+5qP0HCI1+aZF67h3cZk3/zE1+WbQM6EE/fFw=,1,0,,7,20150804
Wpq/ofG8lxY1skRrbtTTO2vJrzU0m40CwnOnaQ2GrhE=,13,27,male,9,20070416
5YjMAFauP6/Hz4vYqAWttWhSNG9xfXil0sltjIMVEGk=,5,27,female,9,20070503
zQ8eEnJMgyyZmbFe0JCmncrQGJqeyII1K+xLn8WWN/A=,13,28,male,9,20070526
ylxRO48Yaa+XqY9KNg/bF4VXmewZHVbnvyjzqUBnU3M=,1,0,,7,20120311
+c7mmlhcXXpDkg0owx8lLMVwFY5vp5KlHEUSTZHDes0=,15,22,male,9,20111120
rpl9/htNBE1ori9oXlL9RFiX1AxQXIgOBpbX0YUq4QM=,1,0,,7,20160423
zDQjEmmbiyydZ2a1K49Iyd5rsoK0f0q+Q71QXumOSqU=,13,36,male,7,20100403
Rb55Jn69qK7C/CbLNf9XziTTQOBiocJNVtNXyPoDp8g=,1,0,,7,20151023
mpBvfIt4FWzZAJk0oIN2eF1m1uxdLiBiG8e/Kn2HFhc=,5,33,female,9,20130215
IeJVD5HxEOln7qMWo3Gqzg/6mQilZHPLlaDxvxSgouQ=,15,23,female,3,20130320
ZYOrGmDg09BvmupvaTiqda1bwwLrd4kD1EdghEYxkBw=,3,36,female,3,20130412
S5CpOHc7fOYOxHywyAvKP5gPNMcxVWIA3QnTgfblEB8=,8,23,female,3,20130521
x2+wcd+eb7j2eJpLoZ/3S739hmQ/q7CSlno2bu9pi+c=,21,24,male,9,20070606
BiSTNUdEnK8m7uTkeMBoos4I87tUssyU0MA8FJEyGog=,5,29,male,7,20120117
9oTUnp5wpciej86J3xh4dIgLY8+WpKBhk3bMVCj8kxw=,5,21,female,9,20120209
0WCWC+CU681G4V4o0snELfhuZmr0Z0ak+XnCNRBhxXw=,13,35,female,3,20120515
dFnEhNbI9lfWTyYWBLZIX3icBcgR2WzClFyx7AuiYno=,1,0,,7,20131016
k7qdDZR7T0OW0OBi7RHcOQ7eudusmdNgvF1v8UbIhFY=,14,32,male,3,20131105
rdWzkx2KRdBRniGAR+XyYHBtNhALHV9GU5u1qqm9W7M=,1,0,,7,20150920
7mSxIzAq2C+Oj9HnPcwAhagyX4e2PJIl+3DaxVBP31E=,1,0,,7,20150921
6mLvaqR/NL2DWlcXDoIPvtwJDlhEsaRcVMZ/5gg5lPE=,1,0,,7,20151008
D7OZ3PDmXedk0oPPTd6v2OA8fOY6Xr85jKH4N2gG1kc=,1,0,,7,20161118
Aepgm0g441HFby561smAVYMix3BUM3/aqhdn35E8Tww=,1,0,,7,20161127
UtmU81GFQxXkOxtAtmJxmMFWSAMuo618zxPg+p4nMiU=,1,0,,7,20161214
+GkrvvGeGGs4CMK9tRZw9s92Liw25HsO65dki+lfPbM=,1,0,,7,20161217
OW7jJl4YO1JwzWvpjdAgIqa87ZvfvEzJRByRd7EEVvg=,1,28,male,4,20170104
05EoWHwbTralf0cvpUg7cM3F5286bQzHIFWLDHMbM54=,4,29,male,3,20130203
Qgzvof7FGkvV5ZsKICB+elPls43lQqzpqcFy5F3apqg=,14,21,female,3,20130206
Nfa1y7reliZoSbr99K25PdDjYtPRlvI9+FwswY9VA+g=,6,27,female,9,20130221
iM6xSI5/IvHnYWI5v44ShME84i5AzO9y9ObA1Z9HPl8=,1,0,,7,20131014
ahz4aEvCTUbrXsAx5ogAwIrURl9QRpxHs1zrCMStsjU=,1,0,,7,20131005
0A/LZk6KocojUmiduainP2LztYrTR2T3fH8YnyTwAMM=,15,25,female,7,20131011
bntjX4xcWDdOsovATTCdwsELzZPBBOM0D1lnFBjrwIQ=,15,0,,3,20131212
UtRMN16VVn42hOeIK/PwE0IpqiZqZXF9WH1cca87CsI=,1,0,,7,20160105
KTNPmrGVscPXsk1wQ87oEJmedYaIZyRTDikqV8AXyso=,9,0,,7,20160112
a/S0jJL8/l9MYlG5oiqXnWeAbeAc4gWUbY65UhL/SGE=,13,21,female,3,20130202
NLUt74lH+fq7dZWBu6raPvUTKGhWcjUpgHpzUr+g0bs=,1,0,,7,20130225
0meYuZJLwzWsuVDYK+6EvCJFt5OKD915nS2HUzUhZNo=,1,0,,7,20130319
GlrOfPet8zYvoEFGkJBu7Lf7o2Uv4jpDX3DVV8zH3e0=,1,0,,7,20130615
xXF+EwScbcjwvPFM+AFbPrBqA+YsgvkdWsto6UALdRY=,1,0,,7,20150818
SSnMfEktRxhUGtOP1sL9vxf2IFsXqeyr1n/BkQlPnTs=,1,0,,7,20150822
tuf7Lxsq+t8SLJ6YhdGJEpcZIDeM2PqZHni4DCn9UT0=,1,0,,7,20160718
MAxke26x+O+LKcsBQuLZipzC08IoMuSJCm+7BLFzrbo=,1,0,,7,20170228
PYWw2jRc4sSAQQsD9QU07Su/mk8ZZKdFttPQwieKJqY=,13,21,female,9,20100805
MNzqT/jp/iJmrYiIdLTNvB5z2RAdBN+UfN6ysNaxd7c=,1,0,,7,20121225
wUO1meIqsyJEBWshyU7K+l8BiiCDVm4FqXJcLgbc+WE=,15,33,,3,20130114
4p2HMMXYOfxXed05ZcUvBCv3Tdg6cW//lT5zTsTB/uA=,1,0,,7,20120613
weuSd/LzB576Kfp5WvAXiNju+jARxcjy7W2UtzpIrOs=,13,34,male,3,20120623
maTLlyQUARoUo444WKAgbHXjyQn9h3WBYQEzp7dPuBE=,4,27,male,3,20120813
rx9IgCe1hDtQuP/K/imYagdr40M+a3y2n+w2EF7W7dQ=,13,42,male,9,20050919
AVtO7kQK0vjhCUcez7JbcFfBp2N9i/ZZg34z5/w1F3o=,5,50,female,9,20060303
k0CXSW4qOmQDfPCcU6CWEYGzlsfOS1b9Bjc5BgF1vCU=,5,51,female,9,20060414
6xsTHEjfIvYMXxZi02wpjwDvs8VZEgRLLGqlrIBUOlI=,13,18,female,7,20140820
LlPjYCIiBaRYtD8BuleTYjFFT7JiTIMUMbhrTO1v2hE=,1,0,,7,20151219
Q73uSW1Q7qFKxD7NNArp0J4n+mWEVLEEg4QeVlFt7rA=,13,4,male,9,20151223
r4g+/GNm9m2lGXiL3Hpl+0J7x02Y5og5ztTqn5dbGHg=,9,24,male,9,20070706
i9a55K39e+tzPxXr8uR9sJudPshpCmKaSPvDooKZGMA=,17,34,female,9,20070718
l/6hXdCVxLwH+bFezX4WYWXx7JFwlOT3xwRvhHS1wb0=,1,0,,7,20151107
INL8Fk71P9upXY+IOTcOtBhDhXOIqLM7gd+WZEIOpTE=,1,0,,7,20151107
DjStDRLkQ0E1j/tONqhk9UVt+UOz26G/1I9Kv3H+e5w=,9,22,female,4,20151226
NVoKVN5DRgH4aYus2VMMm0Hr+i9VtAaXPwIf5nUiPco=,22,22,male,4,20170220
nqZ3GE/C2BHV2iovK3HP16/6yh31CYPYRy7JOcuLRAY=,14,24,male,9,20161010
yWXWpAWc3NcTeDaSfecxnDKia7qiu217psFNeKHsxK8=,1,0,,7,20161025
1SK91InxD1aP6Y4M4AZZDIxZZ7XMkx4VQDdNziLxWEc=,4,22,male,9,20060720
iahia4B6ZZuejahYPOLdNrk/Nzu7w/5qkQhdZn4bY78=,1,0,,4,20160724
VSXXV5mESANcNe/7Q1Rml3GOUe1AKNDPK6NsA33bYHc=,1,0,,7,20170226
wHaKC+BcbULCvTdc21Q/aA0xxclmMvjbMO8HZgB7JV4=,1,19,,9,20170321
V9xRVOeUdOSMzP3M5uZA+2SuyLqAGpckT/15j+LlPh0=,22,38,female,9,20120206
hee7IujBQIzYVOUj6Q+4OutjpDfPYFpg95kUyn4yOic=,1,0,,7,20120207
zacvFlKf7cETiwXcCgpoFstf/a5sRPEsWrP3bLnE+hE=,6,22,male,7,20120215
ZflBVk+a4opjZGwGM3BHD5hYZVZCErjr3FtuSKtQeOU=,1,0,,7,20120227
yCO9gzi292tMByBnhYkOWi3FAnwyln8jJMbKLwkW5RM=,1,0,,7,20120506
tN2wGdEWOc2gjVLq2k6cN0ogHMJQbgWqeBqLNuGcr4E=,15,26,female,9,20071206
9YZgNaZzyY9VMSjeik8vPEt7NESlIdEHcYVAjR6RxWY=,15,24,male,9,20120915
IQJF5O+wib+ed1j/e7xebku00/cB+OhNaShxO/nCJwQ=,13,31,female,3,20121201
vpbkyS/Uq6NYDmZuA9LEeZTrC+QOTwGi7d/6OFGnBbQ=,1,0,,7,20121203
WmM6ZHRLbwSVJxVN1mVMNnM/OdNV9tA264pKHnzcWy0=,1,0,,7,20160730
YOPmXnk8NX8nbkLVMqIcAlFczSP+LiQf0s4a//lXXxc=,1,0,,7,20160808
Fy8KsyYHMopeuEkqHNpVKoGUPThxxVbs40OE6dYU2Wg=,15,22,male,4,20160816
L0uf4OIt8g4sBBqXopp4ZHVAOoilfX3p7+cSTv7SK60=,9,25,female,7,20150323
cjvFXwO1QJ3xTH59iZ4Zp/LP50sSvBlI0fY+77NndFY=,22,26,female,3,20150411
J7734nlRJbRyeIgzEy6LRzcAJ4j5wtKfCK4B+xPlfs4=,5,48,male,9,20130225
18azS6mDxXxnMi30vm7LjfmemQbcnfqAoZOBQ0k+JSA=,1,0,,7,20131201
dGHrZKqIQXZIpn6+Y1efwBBi9/g9jOcFBL+ONRXsEiY=,5,26,male,7,20131204
zx6Lz+kJEBXnHlU0GE2C0Qd5RWVEWSQQOBpWyMuQp5M=,1,0,,7,20131215
nQf29+c88wOJygn4KyrgIYWkIRdcxXckRXusaMI4494=,13,35,female,7,20131227
whkOo/YgtBZrxX3CV7OOG7bC0xJaxLAOMzCutTUxkdQ=,11,24,male,3,20140113
iU+k926wxVD01l1Vl8piv/0OSey4TZ4Mn1ps1mjpoyQ=,4,27,female,3,20140712
500IUr0R1qSAWqRwPazT751M17gREFXbwUq0tESTpiY=,15,25,female,9,20140727
2Re2aL6s3vA6okL7f6RT2bJzmXMc2LBm2Quo801STTI=,1,0,male,9,20140727
oGGdgeKXAZPAulRh1kfQfLWSSTNvBJQ/Tkym3qy8Lis=,6,26,male,4,20160106
eKSfMzj8LWhWQwN2WMp4BKp320bd5R5seJW5IDIuRC8=,13,26,male,3,20161115
8VaCEQEma6W+Or1B36MFEQnkz/j2201iPBzgSNkchdk=,1,0,,7,20161127
gRQ4ci0dXqbJXNPYXo/63+X5rm0Nty85l+rQ22Euk7w=,1,0,,7,20170119
qWbwg6pxN5zkIMwqMFEW4Ozz5uOhzpvNWM4z37e2HN4=,1,0,,7,20170125
Q7w85cEPFwjDJJYqbFgRCqbijqsPvwDjsWtgmXtWRzo=,1,0,,7,20150304
VBND6znKO2hXVmMXPzInOF67L8gvEokmLpJ3XAnc2W0=,1,0,,7,20151203
Z3Mqah29QSDgXyzemGTrHVIPgvHg2iFBK+WDYpOXn6Q=,1,0,,7,20170205
c88WKXmy4BjYC390vVxkC0pL9BLANeQmDYOICzLbk/k=,1,0,,9,20170209
kMohbZUdmPB/5M0Vh9sWNYIsIDmbAysozML3gDSIvLQ=,1,0,,7,20170212
uLXvgmqNw4bmbSsMhzIybLC9MHBTWhFrjJ6CAAlIj2M=,1,0,,7,20170223
nodKxGYDUxTDpJK7bAqCzKkTPUqYD4r1hjDBMx5jPBU=,5,46,male,9,20100504
DnK1qNb+id24+OdNwdVR1DePg3FA3+nvInO1KoKt6k8=,1,0,,9,20150625
qyr+yZYXdjmh+YP6gXjFWw4vkoO/CFkJ+idlUX2kY/M=,6,23,female,3,20150706
Yn5YJnmB++yCRrFsRupCPtsqEQixqNz5FIxeFUdAXYk=,1,0,,4,20161128
BS5oYGnofgx7sKV5CATaq+uFTbyXPIxqkljRmCmhHNA=,4,28,male,4,20161209
tJ9NHWxbxpt4rMmmcMayNcZ66VGeHcBHmppGVnXAb1o=,1,0,,7,20160731
IbXXv2mkYPusm9tMlCEFDHhluA9J86QeBY822+URAVs=,13,19,female,7,20161221
+FJkK77ZWv9FHNGkSREYyPFotnp7WMbPKIeOmE/LCnQ=,13,18,female,7,20170201
KnIPip/kM1ni0OnwY0HPiuSx1cgN+ncV11rgU+9VQiI=,13,31,female,9,20061226
nEZmrMkKqn2et2p6nQ6V5rGd3IU7pIm6FJu1pI6iBEE=,1,0,,7,20120120
NwpnJ9fyaPDvfsgfrUmheSaw43dajsJXJUDc84w6LSI=,1,0,,7,20120220
pDkd3wqsPFwKgXFUP74384blRPROEv1i/W2aVFflHf4=,1,0,,4,20160926
NCiZas3Cx7a6E2dWhkMaBWbOqqsVbtNJyHjGDO2NuWs=,15,28,female,3,20161002
9g9SxoaNUcsgRKkqDpFCNwKmBxc7UtZC7mF6Jx/86LM=,1,0,,7,20170110
f/nfxWDRUG9VAq4rPBcZ+VciUfZyMgULmzaeeGvmurs=,1,0,,7,20170117
KHhNlu07OGw2u6ukl3mtwGYuoM4NWlopZBtccdDQ+JE=,1,0,,7,20170118
VXXd7Po9JLPdtiw6wv7Nh81TqXT3IR10nMqdinWlveQ=,1,0,,7,20130812
4mrP6Etn6F9SuCdNDC2mKz4mD8TbDUn5zuCSyHOuwyY=,22,21,female,9,20090225
hpDZE9moOiRM/i9cvKlj2J6HwdvFN9PK8PQVSuilPxg=,1,0,,7,20130131
zJpWaelbZa1E9qwDu5q7xTftLNs0ClzhIEeJ0xe7zh4=,5,38,male,4,20160819
que1UjFRJHXu4Ud6wnFTWxxK+9+N5h2/dczaHf9B6dg=,1,0,,3,20140115
QbSYw4Ah2ANvwmiMxGGFOr7IOPagv64A+mcvbtyzyG8=,5,26,female,7,20120409
EbJQqoxprUg6wAq+x3MVMhyRkE7cSGqO+eX4dE/Nr9c=,10,30,male,9,20120622
LI2saKbfRgsK/BmpUsAkOPDdg0doKWegdA7AakaEZH0=,4,52,male,3,20120624
j+KxTFxSGL68So1sd+vK7fNdZD0n27tAlBGtFfxqBEA=,14,28,male,3,20120629
RUC5EU2eXOuDYawBez0KcY1tKWe6l0UvzG4F9nDs2AI=,4,18,male,3,20140906
Cv3c1b6nRvQaCbrNT94RTGPlKhuB2pI+W0QZNl9FBg8=,1,0,,7,20140910
wxRXA75e+2/oSRbOc93yQIpunfq859EYAyTWep5O+Hg=,5,26,male,9,20100117
CcqUh7rNGmaFQh5yj753dbpasNbStRXbZKQXyheF8bw=,15,27,male,9,20100218
HFH3ESOzea4t4tlJjVgCDE8Nn7R6GTR6CiMgnGbDgT8=,13,24,female,9,20130821
x0Ngf9Y4ylHKzPvDcH6glDCwuSCNTSVwp/mkT8e6xBE=,13,17,male,7,20161231
oZyJmiPjqIeRQtLSMia3/xhvpxHBBULybFju3xMNpIY=,22,29,female,3,20170127
mQprAD579ALnLFMG+pZeT7gO2CMr6yYlmxn5NFrZwHQ=,1,17,male,4,20160415
YTjyuJ0Y14Cp2xEQiXbHJ2RHMsNrz4RAw0YD29WrwEE=,14,29,male,3,20131117
bH19nGG6JkiMbdNieUM5r6ZocW9Q8uvsYvwK0k2pYtE=,12,18,male,3,20141030
FwV5kZUKBaQrYGsqZbWvwFst3e7AaTeGoOpiH6h2PCs=,4,28,male,9,20141116
C80cMJshfRkUkAGQZs5jurl4anbT3MzxHJOc1yUhoxY=,4,0,,9,20161006
d6MP6EBpyPjDDZvO56QxdG3wwrwrI6Tl4ybXR9lBWuw=,1,0,,7,20170131
Q0NZoqqnSFdk+ZUXSOVY3GxL2fgjN9mR16H62oWl264=,1,0,,7,20170131
oUouxEm4+u+dIPdjgqwkMpVhxNU1usQO+q2txLNLVpI=,1,0,,7,20170204
ziuZmBA8KEFGsQLajy2I7Wc2SUyrClhDCs4iQxcC7H8=,1,0,,7,20170213
P3pf5QADbkfTSynLy526qkinFWLxEmDpTCeZxR5rJqA=,1,0,,7,20170216
vIvQ8AX9eh6+s4qmRotwuqHw+QdjRRfhQQqfRiem4P4=,11,14,male,3,20170222
DnnBEeRUB9enUvCD/KTcGHv0edbS6Co7OySua6jHHSE=,1,0,,4,20170224
EjMsCA+B1NYvYFdlAMJwk2hh7s4BUoO1qxx28Er48+0=,1,0,,7,20140822
Wic9aR6fh0GjtLEBZfOUzZrc0A9elyGcqQ5KSXD5H4g=,5,24,male,9,20061129
qFosEQIkbJzlatdYftTE6zZG4Jxg16oK7a9Lp2wW1Qg=,6,34,female,9,20070213
77A2CXyjFZovmxajnF4TdxTUzD62RCCfCtCs8yXZp7Y=,14,40,male,9,20070503
Q0I5TggyADsUu3z4d6HPLO84bRjWYucCJsAeVTa84Ps=,1,0,,7,20120123
qb2xpS8kZb6XyWkkicCwPN016HA/vjrOM2hX5aEVs+0=,5,51,male,7,20120904
0A3yp/7WOo8cIwbJx8JtFIduGvHp+FAPU/aRtmI8FXg=,12,21,male,9,20141002
5HFUjQQGBK5wq3ptqSpWdgDRQm2wBlVkrxIB91Kaf7M=,1,0,,7,20160806
hbUQm2WCjBr/uIlqTMHxfaReuq0HEBYKNfmm3ybZpX8=,1,0,,7,20160110
Fz2eCzoOy2JyKqlWZ3QvDbx4+fH/RNy84BzfIL0eJtA=,1,0,,7,20160119
DHClKTXC0h52HAd9JBI6a8ShWPUjlKZefIEpIyL3rlg=,1,0,,7,20160122
hkss6dDpk9fB+v2ywWbFVysSCOWqSsqjkhk7SoNZeGk=,1,0,,7,20130411
y6+qpweviVKiXR02b/Xsk15mvr/VaDYvlm+UYb+Eejs=,13,0,,9,20130523
UgrjBhZv+MGptqRLFpakM/Eh9EijisUxtGRnmqeUOnU=,13,0,female,4,20160919
dp7b/mJweCKr7kqp7I0x+3zlnvetsf0QkhvL33RarTo=,1,0,,7,20130804
2r/6L8EB6XIT9OL25zV1547tLmMuWJS6rrKXbgkCuGY=,10,25,female,3,20130527
1xmbkEkGQq7N1nDrSom/9wUJBS4skQYSkNbqobBCkaM=,1,0,,7,20130609
vfFom9hiyi3Ay5cT3g9TO0JjsRNaHOkT+Q5vEUljVao=,17,35,female,9,20040328
gXZ0/0UoYDESB1ABUXUb+SEISnFlH1PxnH7olHqAaPo=,1,0,,13,20161013
7Lc2oSOX8KpwE4ZB2p6NyXO4mmpGHvaN8vCeu/e0RRE=,1,0,,7,20161022
NTNi2q+leSTtecw1mtUdZF3FDr6DSm9AypfwXbsKRpM=,5,47,female,9,20060823
ygfZlCMc/taNmS2JjSqGzdCqZwmSqYgCWrcSC2x30RE=,14,29,male,9,20061015
NZPFynKdFoWrFHtkcd8YfCBSqFSVB49H3juGAK8pxvM=,1,0,,7,20140401
DRwFyEdHN0gLPP5njwskivRFd797Iovgd/BuT48viS8=,4,19,male,9,20140408
KbEqhaaKgh/GuMkWnN3tXQQxJ5uYLaP0sam396BpVWs=,1,0,,7,20100918
cB+8YBP/eYQu4SaEYn/ndGm0ebx3kujbACWpy8JE0Y0=,22,39,female,7,20101111
Uny7OCLeGyTGfvuXI8zG84vhYHjC0tRSQqb9/T7mElM=,1,0,,7,20101112
5VVsIdmxRMDmNuVRZ+eF3vtEHLch6YQg1r9Wq1e7SQk=,1,0,,7,20101207
OOlUHEUqIlTXLpdyYIJEtRqQSE8RyBM8b19eW6qJnIw=,9,24,female,3,20150625
0ElQZN1ExowO7ks/iuTxUQYN9/6oUvpvakKYsBbaBhI=,1,0,,7,20150629
tOXmIFJwvGyvTeaU5AEPiHXLu4HG3c6vNVxRR8+fqGc=,1,0,,7,20150719
7UDJ8Y3Mz8fPOjWmqBwY52lGlwlbv4243/IE5xJCfkQ=,1,0,,7,20160213
qGXea4XsVoF2xth45RMndawq+jekLda1wO5gyiLx1nc=,1,0,,7,20170203
CO6Na889pZLW6eKG8n9pNUypOzBJy2RlJLcdWH/jJdg=,15,25,female,3,20150827
