msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
tslGotf04eQLSNX/oYYAGE088uctfiqYMCXsmZncLjQ=,31,30,149,149,1,20170331,20170430,0
uSNR+14AxkCBSVBVUfTDUbonKQn9nlPjBI9YnDIIcPU=,41,30,99,99,1,20170304,20170304,1
vzEkF6UgOrrjnKs29xKloyTDrokXK0qA/wzpfKIvWpM=,41,30,99,99,1,20170326,20170426,0
vzSoHS9Qr9YN50rtuXeYyEIH3BiPFmBf1PYgKANIME8=,36,30,180,180,1,20170303,20170402,0
wUcOrv25jzYMBXli1vbO0GMcIWmAF3W3UvJovTDVlzU=,39,30,149,149,1,20170228,20170429,0
xKRBflCsZWOu0IlfyOdOUdH07c1wCs1C4XH3etF0XEg=,33,30,149,149,1,20170331,20170430,0
yLoIGtcaTMeKE9RW1CrTSBBMEc9u4/ESgmYu/ErSiUA=,40,30,149,149,1,20170322,20170421,0
zAJ5kmZXuzpmESy8JY4txdVS4IKW0rB03nN+8oLAFZI=,41,30,149,149,1,20150313,20170412,0
+qiLzmPopSgsuQhf7rLUbDxpD+S+68djYIhXuhmqwrA=,41,30,99,99,1,20170326,20170426,0
/F5PcyW9rw+bte7AfbDlBAV8JIRdp3T3s+WmeBQRV/4=,41,30,99,99,1,20170318,20170418,0
/kB4CEerog8Dn09eOhRCLtkymEvgpvJHY0kpAdaAJ2Q=,30,30,149,149,1,20170315,20170315,1
0P/jOXuQqgj+0soV2kQj73YsNer4s24IukSVz/9DCSE=,41,30,129,129,1,20151103,20171103,0
0P5AuGJFYx6rqSIA95ltacXidsVhqWz5zo9GzZKVqGA=,41,30,149,149,1,20150913,20180515,0
0YMCW4FUEwsnEKad/kSrCfQhk2Yg5uCXDCOitDzHYpU=,41,30,99,99,1,20170327,20170427,0
1k63MaW4XkqmNybnoOiGzpElb+THGP2Yi1nThxtYPf0=,41,30,99,99,1,20170311,20170311,1
1ndem9pd3yZlgzvbNHtu81taH7l4UCykveJJqPDWyPo=,41,30,99,99,1,20170314,20170414,0
1q9ff2qSl+nN+gdNQI1x1Z9mleQC7aiTgK8YO2d2EY8=,41,30,99,99,1,20170331,20170430,0
27LpaAq48DPJ/8vYW4tetVWdDztN2mAoF9PbqSs5IhE=,39,30,149,149,1,20170331,20170521,0
3Z2FaFmC3/oQ8qUjqA4afBcTIS/4fy8141gQ5gKQLZQ=,41,30,149,149,1,20151001,20170731,0
3yYHweOTcmqBdPgRzJG/TUKuPfFOSDYQkeI5plrw+t4=,34,30,149,149,1,20170331,20170430,0
46PZuYud2JJk5jOrGQr+RLos7WOYKoFj3TYX08J/+74=,41,30,99,99,1,20170314,20170414,0
5kLPZVUeiUOdwqEMvaHFjPuy5w/K5bTi9HiFdWaIuOs=,39,30,149,149,1,20170228,20170428,0
5sR7wRz91v+jHnKK58FRBmRuB9eoJlN7cjCdHZ3uUys=,41,30,149,149,1,20170301,20170402,0
5vYUKddtEb3uFEVYTC5RabLFVwGX1Y4r2jLaQ5VbXdc=,36,30,180,180,0,20170318,20170417,0
6S5zcbWTRY89ak5qtKiI5XF0V0qwjurMGS1/NvnTWOQ=,34,30,149,149,1,20170228,20170403,0
6tx5KAi/MfhlWaNE+xEuwfWzSMB94c8eFSUfkjDsrS0=,40,30,149,149,1,20170303,20170402,0
6vzBkhl4y1EAdQAVGzjNwMw6qSW/gfKRxBs0wsVALz4=,41,30,149,149,1,20170302,20170403,0
9Axe2Sg62viETwiI1zsv/eWjlFJAqPQ9EKgHfVSojsk=,41,30,99,99,1,20170303,20170403,0
9iDHJv+S4BLc5yx6D44tU1UEgnOMXFWNgZh5K5nFE0E=,41,30,149,149,1,20170310,20170410,0
9sjvOK/EpR8TxLNaKHeHZuYkT3U2XQuzAis9Yq2BqXY=,30,30,149,149,1,20170326,20170512,0
AM0/UuKo9r9g0VzKU9IPvg6ZdlgA7mcFOm48sEMetD4=,29,30,180,180,1,20170315,20170416,0
BUoyduTVjL2ArH+NQIB5Ptx0U4/DdMWrmjlZXkAovKc=,41,30,149,149,1,20170320,20170420,0
D4j8clyoeKtmQvssHYCngsO/zIsenRXPfq6X94jDH/M=,41,30,99,99,1,20170309,20170409,0
DEYG93LUvOL0m2KqWASZTrJYZracL7WxJPW9kBzG1ew=,41,30,149,149,1,20170320,20170420,0
Fs3CluyTmA4tKOQHAUm5KhDRMyYoJXS0N4IfFGmxFI4=,41,30,99,99,1,20170319,20170419,0
GKsa4N8i4jBkQsHjnjp8pNhG4Yl73adoHHx8BIJX4So=,36,30,180,180,1,20170323,20170422,0
GXpuRsJ1mKFfgXX7jCdgoKe/uS44RQK0az/4y9mArXA=,40,30,149,149,1,20170319,20170418,0
GiaqwPo6SwkeA07WPdWLBMUAD12BBKl3vytq+IEtzL8=,41,30,129,129,1,20150420,20170520,0
HfcM5v2FyhOucFvtp+nDmnNJRFdCyEKhl1iQ6rQGl+8=,41,30,149,149,1,20170326,20170426,0
I/IVWxC41EuRrIMOg9ztk3iRaxe2c6qtZA5Jk8g4C+4=,40,30,149,149,1,20170312,20170411,0
IZfmD4tiaoG2WCNQf/tqo7o/EpcM55U1LphWGvvlc8Y=,34,30,149,149,1,20170331,20170430,0
IxVpIMhdRJr8hmRp3MJ1L+daONWu23vAWFoNPeQyn8Q=,40,30,149,149,1,20170325,20170425,0
IzQEjEOK2yIf1D9fOQNq7FaG2qH77J8afafMEBsjPaY=,41,30,149,149,1,20170315,20170415,0
J3SV2SIEpNE/P5fYiaUGdPqzbTzR/FNoFL3wxFjkWGc=,30,30,149,149,1,20170323,20170502,0
KPPEgFun8rwM87FiltVyFEuz+9OT698R8ZvzzFVW8us=,41,30,99,99,1,20170322,20170422,0
KbGmorlF9DfS795AezNHQMe+hgeH19acAUkDkRCpwhc=,30,30,129,129,1,20170306,20170405,0
Kr4Hdtr5AlJ8UNxnrcxGMtShbVZOtjWMKl0h/JcqO58=,34,30,149,149,1,20170331,20170430,0
KuFDoSaegW2KLIhk1UqGKFsx3mZKyk0ySYpplkabA+I=,41,30,149,149,1,20170320,20170420,0
L+IAWBeOBoGy+s1xt4HGezqi9fk+DqXXCqzW9SkMTT4=,41,30,99,99,1,20170320,20170420,0
LvPj7YgSEwn3gaGsp+6wXKStkqy7/uPph93OFveLu8c=,39,30,149,149,1,20170331,20170526,0
MB0dEjUSpi3I9bqa3ojcqsxo6coTocpz+e7H7CTBmzQ=,39,30,149,149,1,20170228,20170413,0
N6k0QxUXqMl3h4zrze09/13W0e6Bmqg6cDA+5yhqW3M=,41,30,99,99,1,20170314,20170314,1
NIh6Cqc8sqrUEEAQkSBQQZwT0x0iZ3Dv62ki9Bkucz0=,29,30,180,180,1,20170204,20170610,0
Nxq9yxPYHdd1OWd5/bOcdq6yx9MxsCvbCnmZy8urL2A=,41,30,99,99,1,20170324,20170424,0
QtqnDrZatidpuhVv1agpk+ENUtWj+G50GpeV1O1gj/U=,41,30,99,99,1,20170318,20170418,0
R+aCIHMbbADzVzSmlMi/ivfweXy3tvE3XdIsOFPYHqk=,41,30,149,149,1,20170309,20170410,0
RNvrX9z2i3JsHag+tjdcYAwvDH7zIMW+3zVlYafrvYg=,41,30,99,99,1,20170331,20170430,0
Rtk0eNvRzKiQai7kUvwzTSvTuyn3v9DjX6Abu82IbXg=,41,30,149,149,1,20170304,20170404,0
SKi98M3aSvXhioV+Yxbgu9VmFvE9C1SZZBHHSfpzagI=,41,30,100,100,1,20170325,20170511,0
TApED/kkvoCu8V9pVjM/Rh8ZWgG4RoI4PJ/ciIR0ipk=,38,30,149,149,0,20170317,20170418,0
U/Eqr3VgCjme1ODF/05z/rfLCv8ZLCna0SgtVJfusGM=,32,90,300,300,0,20170126,20170428,0
U10iSJLjW9Kaxklp/bshh68dM4LwmE/TfF104R21WrQ=,41,30,149,149,1,20151125,20171203,0
VlHklRdHChHzzZTbE2VyTyr8mE4CCw7Rwr5DeVxsJas=,21,30,149,149,1,20170131,20170406,0
WdptRnL27+oq7v2j2V8onHKsU6AmnDTbb3km9hCsirU=,41,30,99,99,1,20170307,20170407,0
WkPE3ynlsH9bGEPi3OSeOFOuKvNAERvD5TC5qx1iCSc=,39,30,149,149,1,20170331,20170522,0
XQKE5YFvwbWDK4eNoYSMKxtMQuuAHtJMExT8EbaN30U=,41,30,99,99,1,20170325,20170425,0
ZQ1L1Allc+HRMBJyfLfjOGdte4Tx3ufi8+TDbonv3eQ=,41,30,99,99,1,20170319,20170419,0
ZgUevxYzxGWS0NO4MIQFpBPs0MvBOPU8QX1dJQ8KPCU=,40,30,149,149,1,20170311,20170410,0
aTgT/8icOHrn5UIHARclLcjzAS0QFHoenUTUpZoihbY=,41,30,129,129,1,20170316,20170418,0
aalwYcAIFpr45MGEe36euq0oQI09iKdGC9/sxBKsQSI=,41,30,99,99,1,20170325,20170426,0
bl7mAE6NZ/zcm3Law1PzaYDZgtNMsb3hSDo385JfdY8=,41,30,99,99,1,20170325,20170425,0
btrCo24tz3qUF0n7U8ci88dgJj15B3u5emnbfVyRn+4=,41,30,149,149,1,20170323,20170423,0
byIiH4+zt7+3sDyToAdMZoNQsdxIG0QI86J1jom9c4A=,40,30,149,149,1,20170318,20170417,0
c88WKXmy4BjYC390vVxkC0pL9BLANeQmDYOICzLbk/k=,38,30,149,149,0,20170209,20200726,0
cz0UoaW9fOKchcZ8Kn9R5X5nepIlU2/scoOXPov6Axk=,41,30,99,99,1,20170309,20170409,0
eemOdeOVjuY1qzUOvJMOGaZLCbfiD5i+ktlFY4rNiS0=,31,30,149,149,1,20170331,20170430,0
gTfQtUWXkUtK9YvgZXQLzqSJjaK3YLnQ2nstQW0zs28=,41,30,149,149,1,20170320,20170420,0
iZ2G6AGB5mGdbVX4kdugGMhv7BbePzKY2/uFICCy37k=,41,30,149,149,1,20150520,20170919,0
jKF3I5VTi9PjBl1FKZQpKZsbtjTrhRKQzPP3yP2YNko=,41,30,99,99,1,20170331,20170430,0
juQr3g0GRPkheMw0QLlB89+aNNY1fkzKUIuKXxWocN4=,40,30,149,149,1,20170301,20170406,0
k4arrT1xmFuI5+tOdLZWfkGMDG4OcYeSE629g785WeU=,23,30,149,149,1,20170331,20170430,0
k8iKNPRbvgGdkckN4aqX0o/EZkIWc2hRHY4vdmZhlEk=,41,30,149,149,1,20170331,20170430,0
mXbvitbUhbUFWBvSr0RChw0qLHO+FyB7QzG5SF9usN0=,41,30,129,129,1,20170306,20170407,0
nEIKjyWX9uOG4DxoJogpRGJQbebmDr0F0uRhp5XF618=,41,30,99,99,1,20170310,20170410,0
o3UUv1wNGta11a/e9eI02GJyNg42buK31SuuF7xI0Qg=,36,30,180,180,1,20170317,20170416,0
oumYNuPmmIKTri+He6DMjzqdB6Te8Bc5GGlRpEh7Fyg=,41,30,99,99,1,20170323,20170423,0
p5RUkk+K35V88VMx7GG1EUOoa33q3mrrK9jvn4yIixk=,31,30,149,149,1,20170331,20170430,0
puBJWtT8nlwewjsRwXzoID6HA1pmxqKD9LJN+/RfDUk=,41,30,149,149,1,20160719,20170510,0
q+zhXD2wkSoIXI0x2iL3DA3yTO++s60LPjBhnPhjuSM=,41,30,100,100,1,20170317,20170417,0
qO1u5I+EcRJNJgLyjds1g7ojOB1TxrS02IE1YP2izps=,41,30,149,149,1,20150325,20171123,0
qqEwgu9XO1B505nqPy4WCpCGe4pnaCo0MmG90Q3AIQM=,41,30,99,99,1,20170320,20170420,0
r4g+/GNm9m2lGXiL3Hpl+0J7x02Y5og5ztTqn5dbGHg=,39,30,149,149,1,20170331,20170514,0
rYZBm8NqjtxDtuI2eJKDZDKM1AzN9pW9KtXRgdWSCP8=,34,30,149,149,1,20170331,20170529,0
tN2wGdEWOc2gjVLq2k6cN0ogHMJQbgWqeBqLNuGcr4E=,39,30,149,149,1,20170331,20170507,0
tP/BOaMoX6XiMkx/6uVOrxtIr6BN5UQ3ZFV2+IcbM8U=,41,30,99,99,1,20170306,20170406,0
tRtGXGRn2UR5nTQh2sZ3BJAca7cmyTNAV10xWoxLJJo=,41,30,99,99,1,20170306,20170406,0
tqYLgCEgfb2ZfpXGII1fBHZH5r4AAbp0//z90qr+bmU=,41,30,99,99,1,20170303,20170403,0
uZ5h/jRuTlEYQcI/J87/Oap+DKq1gm4ieVVboU2zZqY=,41,30,99,99,1,20170306,20170406,0
ul+nLpE6uXRk78qoFw/yxk04tIqCXeZRJv2QmxFaoPA=,41,30,149,149,1,20150105,20170907,0
wBeN5Id+t1F3ubNR1HtAE+RoE+nUbtr44MKZ9L/qFZk=,39,30,149,149,1,20170331,20170509,0
xMrogQvglWlQpwHQ3UD4sOSF9YmtZ2fKiNb//aCPMGo=,41,30,99,99,1,20170323,20170423,0
xfXfzQOhkczBRibzu8YnM41gdQPzZVkDnIkd9FOVEzg=,33,30,149,149,1,20170331,20170503,0
y6+qpweviVKiXR02b/Xsk15mvr/VaDYvlm+UYb+Eejs=,36,30,180,180,1,20170313,20170412,0
yvd8z66I0sASGzLi5tENBxvf4s18Nuph2wV+dFHGe8o=,41,30,129,129,1,20170307,20170408,0
zSNbplxMP+AgLJBG1cTura+K9aHsfNdWnLMl2XNh8WQ=,41,30,129,129,1,20170221,20170422,0
+gcGjGbggaAdFvIdLP4JpDREa/qQbVbTbjZZrPigg7Y=,41,30,99,99,1,20170312,20170412,0
/B+wLwdVb6pIu9N72vNm/qz71JjtsYE9TZFcaXnjN/U=,39,30,149,149,1,20170331,20170519,0
0+QaWbbnWLQeScze6zVD5RfjjTc4puIC1+u4AZANJhQ=,38,30,149,149,0,20170308,20170612,0
0YgTKppVsUodszmVopYchTd9nxmZU9lwqBHQMVudf8c=,41,30,99,99,1,20170305,20170405,0
0sMK6Nlujx5eWFzKJEJHHAcjWBRjhZWEmCLj+skNvOM=,39,30,149,149,1,20170331,20170523,0
19WNuHBwE7z7b5nXtDA9xu0bnrUdctjcy5HpZCHIT2Y=,39,30,149,149,1,20170228,20170413,0
1P2+gQDKMIEb0gS4GH1XRHNXXmgKvTlDJ8F6bC1waZo=,41,30,99,99,1,20170305,20170405,0
1veifVqMjPW07AwyiyrmPbOFbQcNcv5PeoWlWLxqyIk=,31,30,149,149,1,20170331,20170430,0
3eURA4XmAQvcP5b0P3aOsEa2ZeCQrMK3Y0MS7daQtBg=,39,30,149,149,1,20170228,20170417,0
4/dZHO7hT8EHAdsh+DLdX18Kaz0/WUQhHNXXLjbCRv8=,39,30,149,149,1,20170228,20170430,0
5Q1Qmba0B64U8MAzkK/VjPq8Eb/w8fFhNkG4gP3WbTo=,41,30,100,100,1,20170321,20170421,0
5sADDSZCtA+rjq0mnOarbxVwpfRpx6ej+P85VwENrPY=,38,30,149,149,0,20170318,20170502,0
61LX/ikNhejmxtpHlngxDSn+J16GimQ7VlLlBvVZJNw=,39,30,149,149,1,20170331,20170526,0
6ZK6dXVnLlz0E1PmXt8cXbMf6U1hy0DLcZTPTsoIL8Y=,40,30,149,149,1,20170322,20170620,0
6vSHQ5IZ5lmu0S+rg26FdAFrj4Gp8FLUw/c2N5gfKXA=,41,30,149,149,1,20170321,20170421,0
898yFYadClqmhzUYmTf7TF2VeEp28UrCjw7iGNODCJ8=,41,30,149,149,1,20170310,20170411,0
8GwIf46yuQn2OMnj/smHsaaqJTo12Bm+sVnJ0au4WBA=,38,30,149,149,0,20170313,20170412,0
8IZ0k5SppFe16fK+Ttq4c1vevf/yF5C8f++hKfu3EBM=,30,30,149,149,1,20170313,20170412,0
8xxoGJhoHhtXdhPZqXu/nBYvwB9pn9cvyMcWRFEDPoY=,41,30,129,129,1,20170314,20170428,0
9M2/9JwY866gSB8jIfGFz6e+BZjR+FuXi3UGF5XQ2Gg=,37,30,149,149,1,20170308,20170407,0
9gMVDXdvlUmWFWTAKUAxtg1YZVrOHNxYyOhasjo70D0=,41,30,99,99,1,20170319,20170420,0
A9pYOYy5PeI2nAvlEDuTqc5TT3g4khJSrWVafH/XUYQ=,41,30,99,99,1,20170302,20170402,0
AbMqOtbPqVv+ZRUZCkjMgZ8EE7UX9+2dZV0JO9mOdxY=,41,30,149,149,1,20161220,20170616,0
AlgrgkYudyii9uyykgLEgRhmcbUCZJMYnNxeLTcu7X0=,36,30,180,180,1,20170309,20170409,0
BcCFjBbYshgtMhH/uxJfBGTXy+idl8pC8baIw7NXoSY=,41,30,99,99,1,20170326,20170426,0
Bt9aXGtatvND1vO6dxnzt/kVm5HXC+kxIfeRKtBtHpQ=,41,30,149,149,1,20170312,20170413,0
CAZfh+NBjYPkZS1a5wFwVy59E8GXA8nXV0ouTAHoG0U=,40,30,149,149,1,20170301,20170331,0
D7k8sv1U/Qbdh+kc/4q+txgahhPOB0RqvUNUlXz39n8=,41,30,99,99,1,20170320,20170422,0
Em4TWuGMoV2H+BnXnbFgckW4hYAW4h2CpgPQbMa1hq4=,41,30,149,149,1,20170305,20170405,0
FeDhQlvcpr7HcuUR9SaDimfBb+XOuWbcIOw14DxiPVY=,34,30,149,149,1,20170331,20170430,0
FjQxx5QP+ZDPNl11ANy3bPGuDPNoxOEA0/D1PrQLBD8=,41,30,99,99,1,20170326,20170326,1
GAKJh1cBzQvj3wualrfFGXG9GrnZaMcMrNvQmVW5tYg=,36,30,180,180,1,20170309,20170408,0
GWGexOJjwvF5qTdYD2EBj4QGNohX0TFEe2mzTpFk1Yc=,41,30,99,99,1,20170331,20170430,0
GqOm2fYKZDd/qhdZ5Yg5+V6z0OUvrGoOfQv4XMjP7c0=,41,30,99,99,1,20170316,20170517,0
GxS/jcmPHp+tgsImubFXwQjqcXQeF6rGRNyrcVMatQA=,29,30,180,180,0,20170311,20170413,0
HkVTWtVPpukz0n5kNAOdbJvpLzIfColteFh/2ev0IQ4=,41,30,99,99,1,20170314,20170414,0
I3haIgNDeSwXNfhutDDP0+D0OBioZV04wbHr2SW/R+g=,40,30,149,149,1,20160122,20170407,0
IQaufJ1BXfvByzoe0PIRVR8TOVsVQaywvqE6ks4WNBs=,41,30,99,99,1,20170308,20170408,0
Ih13Mg9bAQ2pMXcItUWN7dw4wXBM2t4uquOekLlz6ok=,41,30,149,149,1,20170320,20170421,0
KUR9lKX1KbuxrLCw8GH/CGCDvGN/S8KwxxWygVx0CLU=,31,30,149,149,1,20170331,20170430,0
Kr9TPHLd7+fKZB7aBbQdY5DSOvhe+rI3eU5fKEUv7Sg=,40,30,149,149,1,20170314,20170413,0
LM9PnUwVoIy5ItfjEd1sjXtHvhnzpKqt0xlaSpKADkM=,40,30,149,149,1,20170309,20170409,0
LT4CI3hR4HD6nQgZ8X5lAqsHnLsu6CduwZZcR3VKIR8=,40,30,149,149,1,20170313,20170412,0
MIDil420QnH/9e/OBPY0pkyjw2NeYg+Od8FUm9jDfjQ=,41,30,99,99,1,20170326,20170426,0
NFltl+6xZ39/KNGK4sduki5mTdclo/dRxAua/xp9cZg=,41,30,149,149,1,20150716,20171223,0
Nzzb+/mds4gy51/nbi7G2syPLobdl9uBag/XlWR7KpU=,36,30,180,180,1,20170312,20170411,0
O7AAyJvFQ+2jxYj+bv/vSLTe4qnceQTqoz+6ehipnWI=,36,30,180,180,1,20170324,20170423,0
ObF829Hgygk7H0A5H7d8TzuoXzexyWEmTWtMsUvlnXM=,41,30,99,99,1,20170331,20170430,0
PKu9/IZjI9bPiyEj1GrpnuGWmoJcvvOT0xmCx27Jkv0=,40,30,149,149,1,20170311,20170410,0
PYWw2jRc4sSAQQsD9QU07Su/mk8ZZKdFttPQwieKJqY=,36,30,180,180,0,20170313,20170413,0
PwUbsQVDSi59QgQCX3XCKG+YN4kGyyMhmsW/jYi9k3Y=,41,30,99,99,1,20170312,20170412,0
Qpd8Mhyvmk1hQkMI9Xcuh6FmLS4SnZn9AY8ETIb00iU=,41,30,99,99,1,20170316,20170416,0
RUFw0OuQ3PJiwsT8s/rpW1iY8gHkLSWLitbmr1/5tnE=,41,30,99,99,1,20170325,20170425,0
Sf7bIXi0PZpsNmA4mrOFxaQfJ6b+lb8JNpQ391Xev90=,39,30,149,149,1,20170228,20170405,0
SiSQ33EQvfW6mZyn+pYwff6JHrILURrgwmZHGSm63pQ=,41,30,149,149,1,20170112,20170413,0
TZ7a+H9j4kuf+jTUi7pVjvu1FqRv4cAy/sE8rnE0ogk=,41,30,99,99,1,20170325,20170425,0
UqABgVaGrQcabKAnoK13Y4xRT1hhXX4iCa73KlHUMzE=,41,30,99,99,1,20170305,20170405,0
VAVCfqoGS9xxGWWePzW3jWkdNcwy4osCO/UmsLiwktw=,41,30,99,99,1,20170311,20170411,0
VdvSudQjTMgIC5Mhk1MqTUrO6TvrP9ZjEexDedCk8lg=,41,30,149,149,1,20150711,20170530,0
Vu6pONLkoxvr2ZlJaSBXQu1FTdlPwIIuwXo3Rm4dh8o=,39,30,149,149,1,20170331,20170515,0
WAMleIuG124oDSSdhcZIECwLcHHHbk4or0y6gxkK7t8=,41,30,149,149,1,20150325,20190427,0
WKRvbJGW2r2KBisJVNI5li8DCz54UjgzI0qexf7lydk=,36,30,180,180,1,20170312,20170411,0
X9DQZZO7v5Wb3HO2wRZyn68J7xfIx6m16imkQ9Tm6iE=,41,30,99,99,1,20170302,20170402,0
XBuP+J++rqAU0bzu8hsUnj1SvL9nAkcl9nlsW0AwO54=,41,30,99,99,1,20170316,20170416,0
XdQMm0RbmQX3X9xA6RN79kCsIl1WBI+wuZJw6yacscg=,41,30,100,100,1,20170321,20170421,0
Xm3feA8wmVXyjl+s9k/7aDb/J7N6AEh2AQE82Xw6owo=,41,30,149,149,1,20170312,20170412,0
XsU0hWEhW45Wc0HwLlAHMJzA5x5PbJScs/Oc/pqtL7E=,29,30,180,180,0,20170313,20170412,0
Y6ejJkjiU+HMlZtt4QMezi3BA5oqgowy6K+2zENTf9U=,41,30,99,99,1,20170325,20170425,0
ZDeoBxfHybMmdgJPWqfGltDBAWp2j9sSGsRiuDhkAVc=,38,195,894,894,0,20170315,20170926,0
ZWK05jGvkAk3hxhM3SHtDgUrl6lIFalS9YOfD0BtgFw=,27,30,149,149,1,20170304,20170403,0
a6PVWR4sbxOqMLLtVXxVZffW2a1UpBJ0EG298q2PyL0=,31,30,149,149,1,20170331,20170430,0
b34Q9iQ9EgnTE13EjQvMs4bmktX7J2VmHmRKGi0fbKc=,37,30,149,149,1,20170307,20170407,0
bLph3x7nmoERzDUrkHtq0xP1VxDpRaTrRCeyrJmzYMo=,41,30,129,129,1,20170321,20170421,0
bSjMlooXeLWGLOmSC7XUMOzxSRBvIbH5a2bNnE6hDHQ=,39,30,149,149,1,20170331,20170527,0
bsgPSL6Pbwaaqv8Ve4mV1xRvZavTsboH0K0dXKmPbiI=,29,30,180,180,0,20170311,20170412,0
c88WKXmy4BjYC390vVxkC0pL9BLANeQmDYOICzLbk/k=,38,30,149,149,0,20170209,20190930,0
e41v7mpn6JwfyOcUm/THBkBzo8XOR3SawWaY3ED2RJU=,41,30,99,99,1,20170316,20170416,0
eYYCLEX5wx7lAfBoY1sayoGjlbkjtpugyzQ3RT3PBBY=,39,30,149,149,1,20170228,20170402,0
ehvANXWrpbDo0I05ngeSbG30hK1dlvJHequE2Ea3jzg=,41,30,99,99,1,20170303,20170403,0
fyTWVADbw+OjQx8VKtPXdkf6CZI8M4ZGSpJOwMUejAk=,41,30,99,99,1,20170331,20170430,0
gBw2EOiG/SjkRiAHzIgN3oFkeGe53bu+hiRXYXq1w5E=,36,30,180,180,1,20170325,20170424,0
h1cTvH1ggKI1kkiMohBlcx2WJxXusxVqMWwnmzemthk=,27,30,149,149,1,20170313,20170412,0
inb2cq+YRoJUb1x4zYDOwwnsse0OniWJGi7hebglAJc=,41,30,99,99,1,20170316,20170416,0
j70+qS5Tojy2jAuZueaouEZ+H+IsaH3ICnoS8sf0rf0=,29,30,180,0,1,20170303,20170304,0
jhKCx29WVg7009OY9W33Fizqc24nT8cyp8HgBzPVkiQ=,41,30,149,149,1,20170323,20170427,0
joZvzWxwZcaF3+3hUUIPhn0TZuSLkhtaRLs8sHGxZ2c=,41,30,99,99,1,20170321,20170421,0
leI5kPq8bgn5DxG7vhyTIcxO4705L8sHacAz5NSgrmI=,38,30,149,149,0,20170327,20170426,0
lhfAAH2XvioUq0fGV82O36XzFrdaK++pMHSc3Kc0MnY=,41,30,149,149,1,20170303,20170403,0
lz5iKCtvvDbY9JHt8a8y4K6cMHv1awve0eIfqSEVMiY=,41,30,99,99,1,20170312,20170412,0
m5XQAG2X/8WilrVIE3JAZzWOPv6SZ5xtUI7KWQtL570=,39,30,149,149,1,20170228,20170407,0
mvpmb+R1jFTR1sk9DM25FEv8fYx3+j4MjjvrT1KA1DQ=,41,30,99,99,1,20170331,20170430,0
n5+ic02E5h45oKrv0/+20779tIjfEwWx1F+zmZ5OmRY=,41,30,99,99,1,20170309,20170409,0
nG14NcLswQ90NpPUMuadereW5IS7nliOP2ep/EaXvW8=,41,30,149,149,1,20170312,20170412,0
ngIH36XyvwBNHBvpLKavxnrYh5A+BfFBQq2+HPqupfc=,38,30,149,149,0,20170331,20170430,0
opebWGQDw1MLEtm5MzEt3sUCkYhzW/0sSqE/6V0i37g=,34,30,149,149,1,20170331,20170430,0
qO1u5I+EcRJNJgLyjds1g7ojOB1TxrS02IE1YP2izps=,41,30,149,149,1,20150825,20190125,0
quuRjdzV7i/zcY5ZSsbsks2Yx6jkp4aeSPpZgGnCNJg=,39,30,149,149,1,20170228,20170402,0
qzky+DNRHF6sEV9BwQE+pCGIYzOL7FOwrIpXiM/nJ1A=,36,30,180,180,0,20170314,20170413,0
r1Bp1UmX2CB5yulOcmrl+Fsyvjh0ZGWgNQ/yYjPsPiA=,41,30,99,99,1,20170331,20170430,0
rhBv2EPLRrCjOpRSskasequ8EDrBd3NR/4j1QV3rc5s=,41,30,99,99,1,20170318,20170418,0
rmxzp6chNnghS8RQTVoMMlcCXoirIkBRYh1zfofKEts=,39,30,149,149,1,20170228,20170402,0
s1dgeJdh8Lw8GCmdBJ70iaSg70sitE71wAnBgj7VS/Q=,40,30,149,149,1,20170311,20170410,0
sYFfp3aUEV7AP+cEGkut1SASnLNeRwqd63yFBR5RLOQ=,41,30,99,99,1,20170305,20170405,0
t75rRsdfAqTcYm9TUKECDYCvRMrhvb3w63yIy1x329s=,41,30,100,100,1,20170327,20170430,0
tN9N6ODENNbW6SNVk91bjsfwD8VuKyU1Kscr/1FolUk=,41,30,149,149,1,20170321,20170421,0
uBNQY+6W8Wy5KfC0A9SnN3E5cDRC9rRtmuUif9GYbFc=,41,30,99,99,1,20170324,20170424,0
ua7SQlc0mLiHPrN0I4yUORCQzM+xBJ+mwMMi3e0LgUI=,36,30,180,180,1,20170312,20170414,0
unIUD/Js9b77y+b2He6nXp3hoS7aIWoLoEoRJzqZt1I=,41,30,149,149,1,20170304,20170405,0
v37OcDfcWVVdjeYu/z0rzP/KVepO0feWeX8QBXzGZzU=,41,30,149,149,1,20170326,20170428,0
v6pFs/fCF2npyuBoM5rP6f/EdNc5N+UcZ/OkJVJaJq8=,41,30,99,99,1,20170323,20170422,0
vKGME4VaQOZJFeoC3ATi4kbeifSy+toj3ZhUXzqmtYU=,41,30,99,99,1,20170312,20170412,0
wOyaMWTa+/UzdEi3Q0ZRtp2D+zm0pjP4Nw9Yo83iCb8=,41,30,99,99,1,20170316,20170416,0
wobMEyGx2iCkFu27/HPRJIky3S8tO/rS8Rr+tsvEe0k=,31,30,149,149,1,20170331,20170505,0
yJzZwsUaM7g+j8Pn+Vh1bv2qf3Vg1BLP6lkJ+WdpLpg=,37,30,149,149,1,20170312,20170311,1
ypIFSe8RYbH+9kGERhkL9LNkAKN9RuNjQOw8+GTKaWY=,40,30,149,149,1,20170307,20170406,0
