,msno,is_churn,city,bd,gender,registered_via,registration_init_time
16675,nZnHpZcXFq9nzLvEDjE91jtanVB4Nhf+WBeOOJXnvB4=,0,13,39,male,9,2013-12-30
16676,eWSbLntirJ4igOiIMDIjP0zQr/052wOJ6O/QuQsMPsg=,0,1,0,,7,2013-04-05
16677,0L34wYFmAJbHxhrHfS7Db6IPp2DvqB8enDvs7YBYMbQ=,0,1,0,,7,2014-02-28
16678,8rixKovcPqIM7RZ1aEd55djMJnHokStRLJkFFpT9uxI=,0,13,62,male,3,2012-01-10
16679,zYx99wobKZfkziYSASKAu3yNrbzGLDeu69adq6X4Lag=,1,1,0,,7,2010-10-20
16680,4HNq+3BUyNC+qPMjOlq7iUD0dsg/nzW+HwoEX3BgoSE=,0,1,0,,7,2013-01-19
16681,33bTjRlI+mLdkEZL8K90xmxkk9J0JWN09N+3FiiiVkE=,0,1,0,,9,2015-02-27
16682,ql+rrici9Zy7epMuhR0NXcE+Nk+4F3+AUyC6vLKtj2Q=,0,10,24,male,3,2015-08-23
16683,hLfqCNBLZk6zdLiORsuQJG6gE4hvXBS9YH89az7FxPw=,0,11,24,male,9,2011-07-03
16684,WUXkSKVD6X1iW073yrQRFRFPgFCwxdlhVg998JIXPp0=,0,1,0,,7,2016-05-27
16685,7j/MGTOL7jaH9+maTlqVVAmKWCvbX9va+L72c4cqxTs=,0,13,0,,9,2013-02-10
16686,hw3oH5YlK5bpWmp3iI4yBacYRcVn1zR+eUg2hh56Q+I=,0,1,0,,7,2016-07-24
16687,5RXWWqwUL2ny/0Y4Ad5lwhf+fjaSUC93GGQld3PJq8E=,0,4,32,male,9,2012-02-17
16688,3XX6mkd/WrXDxqwm7l0eM8/COpCgZOlJwNJzKJlohKo=,0,1,0,,7,2011-11-02
16689,4betHOXJR4dfURM344BeFdJ2BrAKL0RhnRY/JZPrWvE=,0,1,0,,7,2013-08-22
16690,beQJ6FfVyuG4Y9rmXvdevZM4a2dzdvcI9SlKLAEcDtE=,0,1,0,,7,2017-02-03
16691,O7ayVXzdsxxxWPzGj5Vc9bOext7SSa/PjfOaQrWRh8g=,0,22,20,male,9,2016-07-22
16692,zbjWpNG9dYJ6LVLY6yNG7lCZtf098oP3xbRU+j8w9zo=,0,1,0,,7,2013-12-06
16693,lohNFOLONPuePDfmS3WJts0GEY6C/mwUJHDwM6jvgso=,0,5,37,male,9,2010-08-28
16694,JAvxGwV5AbAaFIThOO+jQovGkbKPvRS3MtJr2PYeydI=,0,1,0,,13,2016-10-07
16695,8rdyT+4NIRI+ReORJ1Kv1G2kRUN22ebcgc/Nt7jU6qs=,0,5,37,male,9,2011-08-13
16696,XxbRHMzWcl9FiSzCWw+bckdVOng47KOAY+QnlL7tyUE=,0,15,24,male,9,2015-06-05
16697,QFhb+nX18OGIJq738iZqtkHdhFWDl05lDIb/kf6w8Ps=,0,1,0,,7,2015-08-07
16698,xxbz/R8w3I+gvr9QkptWLCkpwPpeq6IEs1+l+kyF1PE=,0,1,0,,7,2010-03-21
16699,x2+wcd+eb7j2eJpLoZ/3S739hmQ/q7CSlno2bu9pi+c=,0,21,24,male,9,2007-06-06
16700,55K7uy5cXCHPHrQHMD20U8V6/zUJCmQPLCMSeZ3/pmA=,0,13,26,female,7,2017-01-08
16701,YeRi4s3XAxfq63CRZZYhMGoRYPDWCXhMua1HFYo38xo=,0,1,0,,7,2017-02-06
16702,q06+QvlvmJsinV0Wgq2gnQghxfcaXB6Qf78dD9t0AIc=,0,5,32,female,7,2015-11-08
16703,Bgb9UczSZeD6NYBIpBbt4gYYfKw/3dQ0T+z3nX3Jeto=,0,1,0,,7,2016-08-14
16704,YbLU/lPv9zIAch8pt4mRE6lqhwMXmPMNKiWMnjuFp9w=,0,1,0,,7,2014-05-17
16705,oq4tD/737XgECZal45oQpHOyN/yUcaGDug4AXhb339Q=,0,8,27,female,9,2008-09-25
16706,dNdXyg6geK3Gu8JMxLKoboevZ+DxbhaduUHqiERDT7c=,0,1,0,,7,2010-12-24
16707,2G95+5qRy9VHCKe+Ods3eEmVwoZhXZNQDDHzCaR2nbI=,1,1,0,,9,2016-05-06
16708,tpFS0FD2yG+D3if7FAjiJq1dQZqcdWHhLbxZEswqrkg=,0,1,0,,7,2014-02-15
16709,aeSfcT3MTddwDbzCKCMau5k+m15+wrRMLgLacjNvNqw=,0,1,0,,7,2015-11-04
16710,9QUM7tfYTRpbSVBvL51iNzRXK/o1FmKZz95Uwwk1hpg=,0,1,0,,7,2016-03-12
16711,xLF18IB6x9/P21KF8sBTB6tpuEAf4Ul633E7LN707/w=,0,1,0,,7,2014-01-29
16712,S9IV339QiqqA5lGto+pnW9Nj1XDG7uDNGyoPOJYTkCA=,0,1,0,,7,2015-11-07
16713,HKxNxb2agKEiJbhnhOcobleWpqzCvbEx+LROrIAyPko=,0,13,30,female,9,2014-11-11
16714,XKzGSy7gG2rsODj+CtfmwmkHD8mj5pJRc3HQHp+eczo=,0,15,52,male,4,2017-02-20
16715,0RW0SXfmJzrVQxeu9wZoImxAXIIvnDmYgrVqzMtpWEM=,0,1,0,,7,2015-10-04
16716,Wpq/ofG8lxY1skRrbtTTO2vJrzU0m40CwnOnaQ2GrhE=,0,13,27,male,9,2007-04-16
16717,UWj6ML+d8kJLu1Dwp6rfdxqUATnsuhX0ZtUvZMppuAI=,0,1,0,,7,2013-08-14
16718,bKzxZGHWPDXwlARbqt9gGkNBX55xr8D0tZemv0CmQh0=,0,1,0,,7,2017-01-18
16719,mXoD+sKEzYXrQwYtOD5ZdUyPoBH/ysjJKiF95kdf+SQ=,0,1,0,,7,2016-04-22
16720,frlPoS+fbTFgOrj2LTw7rMsOqlvmKAFksLvw1Gsa4Ak=,0,1,0,,7,2016-01-27
16721,DPrYkUKUcd6hGRFCU2EoACBFO0/0M2Fa6a5BkpCP01s=,0,14,32,male,3,2015-09-04
16722,ve6w+klU23s9gEIrqQ1MNckv6WTndOrzbrytFLmlKjY=,0,5,24,male,9,2011-07-27
16723,kK72X5AVZ2DriU+Cck3l0JIlLWqS4S5EKhQT7ccupgE=,0,1,0,,7,2015-05-29
16724,r6GzHNlv54jhnvsm/9B/JPI5OvTHy5/KXERyrNlTC3g=,0,1,0,,7,2016-06-11
16725,6hMn7OXHbFpjSx+gC6CMxhYWc/gdcD97TK5mPmLv1+c=,0,22,34,female,9,2013-07-06
16726,adhR9kuZMt8uEUFFj66f3eOutUnbdOuV6HrQyzqfm9c=,0,1,0,,7,2015-11-28
16727,sURHqb3Z7XdhL5k6KWqKZxcIYNZ4Am82PBvsnYVDYls=,0,1,0,,7,2015-10-28
16728,0A/LZk6KocojUmiduainP2LztYrTR2T3fH8YnyTwAMM=,0,15,25,female,7,2013-10-11
16729,LGYqUy+gJ6fERtK7rkJS2wa5GbiQSf2WPec85F0Kji0=,0,6,32,male,9,2005-12-14
16730,Jup79xDP/xOBmDagm/kAHt/HW/C+/NP/NtJPkG7ToHU=,0,1,0,,7,2012-05-01
16731,PLygDB/ADHb1fJnkiGW/YIts7HfjjoHysaISuuuTekI=,0,1,0,,7,2014-09-15
16732,xf81PYosIwbyV8a0SN5nLIOA1T2IKFPi6DVM+nO5vH0=,0,13,24,female,9,2006-08-10
16733,6ZOjd6DsayZdLp2sY4jSsVqwLlU1ZPc4k8UIoBxz5hM=,0,1,0,,7,2015-12-03
16734,DGdUdbJNbuR4Xaor1N/OMQdZnBzd4HlfvEZU31qrezg=,0,1,0,,7,2013-09-06
16735,UIGv6JR3+OGhHv8i0CGqPOFderRIwKTHJ1pc1ZHRqyU=,0,1,0,,7,2016-03-30
16736,Xic5Xi3R4S27K01D2/6Jid6Vc0/ZNpYhy5mPv7CO2Yw=,0,1,0,,7,2015-10-30
16737,PsGWLXvX9dpHAUEx8aZ9hrb/qGJPr/xTmJxHk381bEU=,0,5,23,female,9,2009-04-03
16738,an1Xzpy5NGwPObeo3qIos1KP3Hm5PrKGu+7wbXKXzhQ=,0,1,0,,7,2011-12-28
16739,4sZj4wYM9c9hEGUjYRmCXQCuDzoGiUVtDCfbo77slUQ=,0,1,0,,7,2011-11-29
16740,lQGvOEnQSmyLMuK/7gYHHOy352LjUvca8WaY3GBnHLw=,0,22,37,male,9,2011-06-07
16741,gEdv6u+98TtJwz+euut/dbKVc1CLPT08IqAan0O6rcE=,0,13,0,,9,2011-01-16
16742,VQNerlRtVjGHQQecT6QFOEAkjEmq6L70YNAUpYrKTy8=,0,1,0,,4,2015-11-09
16743,+e/J1Eb6JLkGzxj5c1MNAzdE6KHamKKlu/24KFsE7AM=,0,17,38,female,9,2005-06-10
16744,J+Khex2a/9XhU56tO5BJnlFbij5kAsSqVk8jiOoqbik=,0,1,0,,7,2017-01-03
16745,yPMfVTFEoPrrrO6tPqtUwQvYUEMf8qErHDN7xkOGEZw=,0,15,0,,9,2015-08-02
16746,zjwELFGnJv+g0Xiq2+2roNwbR0fiWFSg98+dfzCPbjs=,0,13,45,male,3,2016-02-15
16747,EI+kWaHimwolnSTrH6lz4aF83PiCVvcMbpifbtKcD5A=,0,20,30,female,9,2004-03-27
16748,kjLAJcz7o2h3UUNE3xzvl/fy9VwhrkJ5C18xwQRNLM4=,0,22,35,male,7,2011-06-09
16749,AoucN7krtwccqI7oO5xKwjlAU5gv2CPxEhNLOjxdEXs=,1,15,31,female,4,2016-09-16
16750,sZvL5nzlb7NHgI9LdR905wp1bTAWn0EV7/JZSr6hLz8=,0,13,38,female,9,2010-10-17
16751,7RvELbyw/+uPcaL49++cDzN1+T30csz5YsnMKRC35u4=,0,4,17,male,7,2016-07-09
16752,r24gG6LkD75hZImFcaWvyptaEYu7VOhMsQ29ZYrGIZY=,0,5,33,male,7,2015-08-18
16753,xRsfUuW2qqK45Ru6pphFyND/NFJwXeFABdQt5yb2meA=,1,13,22,female,9,2007-08-09
16754,CkBl3n42Jyu/BlTHm2tp2wROSac9LwCGAoklOFkaJ3g=,1,22,28,female,9,2010-02-20
16755,qKX84x7t+fJaNhiczv6OWE2J+U1Il4sZgpRPYK66et0=,1,17,36,,7,2015-07-31
16756,6q0hxNV933qLZ+Ji2644hFqjRUAG7MlwdEcgWJgI8Sw=,0,13,30,female,9,2009-01-08
16757,dRIpyPOLOC6eBP0vB32qen91hKDoX/gvdPUa6gtO8AQ=,1,10,15,female,4,2016-09-17
16758,43c1C+65gFTPESHv5EdsorM73YJV9Dn6L5rEax4f6bQ=,0,1,0,,7,2016-12-26
16759,AQdNIng4iC50YgzvUFlKaCsejTpmwAPmfpW40tNfpzY=,0,5,23,male,7,2017-01-06
16760,P9rJ5BoaJwm1L7kfkJJuWDcHpz8B9l6sfeNAKubJVus=,0,1,0,,7,2015-11-04
16761,PjC7ByTI6PDOiCyeraiEfnCNKzDriD4gGYn6fh0e+Z8=,0,14,29,female,9,2010-04-17
16762,oOS/otKyYNWwCOAzer29vyIAROV7s0schxWAL97zcSM=,0,1,0,,7,2015-07-23
16763,0u2VHKX4t8nIDWUnuVfajE4T8lowmr7JK26Nyg+E6Ck=,1,13,33,female,7,2012-01-20
16764,yIEYdFpRw9PBt48u9ZKRL/wlZ/1ym9CsYK3qCsH9mUA=,0,13,37,male,7,2011-01-31
16765,X1Llf9Dh+UkrGKjKyqWti12ECPxyNmis0L7DGFqwGSE=,1,5,0,,9,2012-08-16
16766,30gTB1Q8Q4n2mWmSeqT4+2TDB/b2ZpeB3WyrgKz5YTY=,1,1,0,,7,2011-09-07
16767,JTTL8Swwu53cfpugX5Cs+9dFq3ZRySpM6h5EPWR7bd8=,0,1,0,,7,2015-11-27
16768,eE8hLxRMrxrzJe/tjixXcln2i4XVlAcm21qtqdDe5B8=,0,1,0,,7,2015-05-16
16769,zCK75eTMALJEvN7Pn6eaHnh5pRfbvQunN87AhS++vBU=,0,1,0,,7,2015-10-17
16770,j3w6ugUE+wuIqHj+RVs9CXaMjB5hrA0ns1VoKQqNUTk=,0,1,0,,7,2012-12-28
16771,pFBzZJSsZUvnyJHfy3LOHaUif1buJ/PSGfFSepbgZXg=,0,1,0,,7,2016-11-15
16772,4y0noZo/rsIEIUX5HrfeViWgH9Y6VJohpImuMLJkK7o=,0,1,0,,7,2012-03-29
16773,8qr3x+flGi2jmJwrXt/Gj0KPqua4iyC++ctBk9fEyVo=,0,1,0,,7,2011-06-18
16774,1i6frAl+hpCf18sq//n0rsc7VnxckrjJ6G9twKR6IpE=,1,15,25,male,3,2015-08-27
16775,3YJlEucQsSuQMD62cFpMYQOx4uQv7atORACpDrDQcq0=,0,1,0,,7,2017-01-24
16776,gnU4wSEWCCuNfW/UTbodiknu2vZQ8wuV9I5y4d9jaiU=,0,6,42,male,7,2013-05-28
16777,AA02TtdtD0Ed6SVX+eGt1Swwa7SJEw2R0O+sMJpmtP8=,0,1,0,,7,2012-04-22
16778,K+3sVxSmSqeN01c21RQsWBQoD5sYjfkdtKzOdnJwJxw=,1,4,29,male,9,2007-11-10
16779,G0r8U55F1EsaOSuBk8vzvb4yAts2G12N4NVaPC4JUJM=,0,1,0,,9,2012-12-03
16780,FLPLW8dXHYw4EfumNoat/r8NHONDXo8fijpQ4/yCBD4=,0,13,28,male,7,2011-01-21
16781,ZdVLUryRkqLmOFrQ16CsjkOU3n8oL1PUxgRpyKPPSLQ=,0,1,22,female,7,2013-08-22
16782,luTblLg3EuMFkdHUqBNNvF+YMxuHx+hFhCDM5t7nXOA=,0,1,0,,7,2010-06-23
16783,LdV8agddJnQZ85CdSEmkq2ze6ELrvgf78/v7zfegdk8=,0,4,23,male,7,2012-05-23
16784,Iq24FhluLmwV3dNIaIsgD5qU35HRDivBV1gk9I34VwA=,0,1,33,male,7,2015-08-04
16785,8Yr1JIevwF/QDLJ3JJVJ1/xk7RFr2BLjDsx9iBElma0=,0,1,0,,7,2012-01-21
16786,aS4eXtRNu5xizxL/PQ0bFCwQOiPwRICivbxmmE/gbjk=,0,1,0,,7,2016-03-20
16787,VsLj9ywQTwxjx9ijWPcI7Txvy9VdfwWpYclFfvyZKcw=,0,6,37,female,9,2005-09-23
16788,/ZyuEDfVdwI1AOTf2BoHm6U2CW2JGZrMAbiphUGNzto=,0,1,0,,7,2015-11-15
16789,xrbgFJrHbfeTiJibinSfFmmFCQeGPvi/Oyj03TYI7+8=,0,22,21,male,3,2013-09-29
16790,d2BEGYHJ7jtctAJ6MfXm5uIZaFVec2kmVefzVGChaBs=,1,1,0,,7,2014-10-24
16791,jYEk9VYJf9ZKoYz94PFp5SCoLKdBqqTDMDKIpbNNE34=,0,1,0,,3,2014-05-31
16792,x45YiNxwgwwxquUd3JdbcvCsJYDXUR9GS6uIvK+XGKw=,0,13,35,male,9,2013-12-08
16793,+JHy+cVx6Wd/DkTx3HQugSVLA1wzVOMCqwm1a96yncY=,0,1,0,,7,2012-03-09
16794,JNY1B5OpyMDwuG6PO2LzW/1hu6H2pTFMmWmHJKXWDzo=,0,1,0,,7,2016-12-19
16795,v2rQ1RHyujNGG4N42ki3nyzXvZiTS4KC3QYzciOXdxk=,0,13,28,female,7,2015-03-07
16796,42ABk9yrzVuL2kR2SM46Wg2Q42KkC+E+LbC3JoL1HLc=,0,1,17,female,3,2015-09-15
16797,e9HF1OA2gfhHh56rw9dvpehO2eO3BGqLv58g/7VLDEc=,0,11,20,female,9,2008-11-02
16798,16MTZe3/jjGAtZN6BOhZjbor3XKIJVYWcnAC4dJP7+g=,0,13,34,male,9,2006-01-22
16799,StHwemwqYrZa5fu1F4iOks5bBqjY5xzJDglWjZEyzEg=,0,18,32,male,9,2007-02-12
16800,YRGZCcHBwmnYrCaG/7Znesc755S6r7uNcbgeEHp4G58=,0,1,0,,7,2014-10-05
16801,kGaCFdm2TuwYa8j0409Xo6OUeGT3GgwDKlCpEQvJBiA=,0,1,0,,7,2016-10-17
16802,M89I8R/vdqKK5JdKUx9N/If9M5z/BgNvRAcsOtSrVLk=,0,1,0,,7,2013-09-03
16803,pJnnBOWeZjlRvwCauU367zXkF1PAXLHUjxbfnsfpUZ0=,0,15,0,,3,2013-04-16
16804,m/d0Fkk4vi40VmfnkBG2yZRh0rp4iVCyJdQZoH0S6BE=,0,13,28,female,9,2009-05-17
16805,llfOK2XLzLLkt3Wt/bNjEIVY2tgvo/AVDXfWIf333No=,0,4,23,male,9,2014-08-08
16806,Yf0C6U8KXUd2F2Vsh38ny7XiZSVQVdJIACv531Alhjk=,0,13,29,female,4,2016-12-18
16807,gsw4Z5xKBdWgj7rGZ2qBzQxR8F6KwpYySjYzpA05nTY=,0,22,28,male,3,2013-01-19
16808,opebWGQDw1MLEtm5MzEt3sUCkYhzW/0sSqE/6V0i37g=,0,13,35,male,9,2005-09-19
16809,FVE8s5MRKh6VAPUkJC6tWjqAR/A7ETK0d19NmzcHJ1c=,0,13,30,female,9,2011-11-10
16810,If5MbrmfMvYMWzJV+a5QXZf8YeqLVU7pek3fE0xgRlE=,1,4,32,female,9,2014-03-15
16811,VqBcvCV3BjYZRICUkXeG+Nmdc5abP/3JVw7Ph8FV4II=,1,5,19,female,9,2014-09-20
16812,6zvMD8FbGN0HmjTEWep8EJmtKq2Aw8Cp6wBK42ueTfQ=,0,14,28,female,3,2015-03-06
16813,eDntnZhQB/3n8/QGvTSthjUyerWvrTb84gt3/d4gH4g=,0,1,0,,7,2015-03-11
16814,e2aLR/d+vw/DBFU9CY86vsFGCg4uACmnWWupPJEKJHU=,0,1,0,,7,2016-06-08
16815,rZkk09cfs6Wsl7QonGgGutoIE0Y13VfeJmrPkWXMKdY=,0,13,37,male,9,2007-08-30
16816,MY09CH8PpemFLsHinXcfCrOxpKyvaZ4/dEB4DUwOX10=,0,5,34,female,9,2010-12-08
16817,K4eQoZp1NiSU/7mR597TIn5kAODlD3stG7kh5IVE1Vk=,0,13,32,female,9,2008-08-25
16818,vRNw12CzEpjawX46sknDpkH3oGLUZSDh+MSLFwrWNd0=,0,4,26,female,3,2013-04-20
16819,ESfzW2BAb/usRmcTc3p4ffygzvWjJ5i6oQuO1Bxezy0=,0,5,17,female,7,2016-01-14
16820,8J3EmnVogqTvvXXoKCNeF9omU9GZldnU4F7PNvlC+Y0=,0,1,0,,7,2016-09-18
16821,EHBvx5QG9mICYtpYcwx9dkz3MCC9EqU6P/lk/HJbsNI=,0,1,0,,7,2016-01-10
16822,Sg8bY9sQvrkkDATFFr3npnYFofxiO1P+bIUF5wDqlhc=,0,15,27,female,9,2011-11-21
16823,LsIrDXljrc9s6fCW5BB5P+fJvvxddHymlL4AkwwHqm4=,1,6,0,female,9,2016-06-25
16824,skl3TY1npb6AMwKZ9jTriiTjeeP7w+RM/k/R1Vjecg8=,0,1,0,,7,2014-01-03
16825,CHq/9MXkf7mxoRjGP9bkg5UyXdGa1rVfHpVDptZF2K4=,0,13,27,male,3,2012-06-25
16826,p1DvumTT8/nimBI6Qyntjx9hcdW9AmyMJsZja3495Jk=,0,1,0,,7,2015-12-08
16827,0U+y+Fto1siYuz1sbCj3q8YII2PEXln5nf11qh2sI14=,0,1,0,,7,2013-10-09
16828,quuRjdzV7i/zcY5ZSsbsks2Yx6jkp4aeSPpZgGnCNJg=,0,13,28,female,3,2012-05-25
16829,rNo1tlLu53NvU4tifJ55Qs/OB0NLwVkN6lHjdxueArw=,0,10,20,male,3,2016-11-04
16830,+YstUzsUTi/ZO0v0lgkKRFV9mhay3Xndp5purD0IwtU=,0,1,0,,7,2015-11-08
16831,J/+z+wm6WWZkbdWlRjWg39Y9kS4hwCer4gHzeK03NHM=,0,1,0,,7,2013-05-07
16832,kybiBTn0dZ2dCjVJ2sDDNeaPtvtiChox/zDoZleh6YY=,0,13,33,female,9,2011-05-05
16833,QQZePXx58xWXigdpJHPQSkEybCNwZLKZt7f/vsWuO7U=,0,1,0,,7,2015-07-29
16834,ajqA6keXMrTg8ayy1+fsW0dqVU/6+Tn5EIHg3JzCHa0=,0,1,0,,7,2013-01-21
16835,1vSwLNYREqbpnfwu4V+iRXU1kWkBO1NNB3pynx0fHmU=,0,15,35,female,7,2016-05-25
16836,jpcecrBApKZ68jckgTM4mycVn5gPTiDyDYl/ZKDqjl8=,0,5,22,male,9,2012-05-31
16837,WRym9BwlTzAhnGNbjPwjm50D+CwZ5/c1u33zgDoQP7E=,0,9,31,female,7,2012-03-08
16838,V66XpYf2kSmbmGia7rzQ59FiUuQQ+5iQ3Top6ubhzm8=,0,14,26,male,9,2008-04-15
16839,aiYUIFWTAow8eTE/h/HDE/+WikR/nhnxRy4xfIl9dLU=,0,1,0,,7,2016-11-26
16840,Yn5YJnmB++yCRrFsRupCPtsqEQixqNz5FIxeFUdAXYk=,1,1,0,,4,2016-11-28
16841,lNJfFm0lBmF5mDgDTnG6khfTojUc+mBCMJK7bkpX5TY=,0,22,25,female,9,2007-04-11
16842,Gy3WFma/KzrzOnkBHSsvX0FMzfDIgUKz2A08YS6PcfY=,0,1,0,,7,2014-02-28
16843,cDw4YnNXS7+dFz4MgBPqn9XAlj1bdBEOZ2puu9SUzBY=,0,18,56,male,9,2008-03-14
16844,3RGt4wcqMoeJBccANeRZulgdzq5eeugeR8GgQ169Emw=,1,1,0,,7,2011-02-23
16845,QXtv1RJ8kiGfhVsrjQAPDX4GBq/ztsZ4j8J3GBMygDo=,0,1,0,,7,2014-06-26
16846,DkaP6E8ixvbny4sBw5/hrOKragKeRCDa4BWhEBlGKqE=,0,1,0,,7,2016-08-04
16847,stTM7xpz5WIqTSd/459/aNglhNe9Bl93YBW1lbs08kY=,0,1,0,,7,2015-10-20
16848,l55ChJPXDLSIh86ktGCbrlS14M2P5qZsmnzJxsRPeQ8=,0,13,38,female,3,2013-02-20
16849,RqGCZQ0b+JUnYoYawFfmNT85vTZXC7/3f3Y9uuFdXw8=,0,1,0,,3,2013-01-15
16850,itsb6fqcYrpnYhd43Wcmj0aU3muI9e+eck5gp3K1YCo=,0,1,0,,9,2015-08-31
16851,l3+JrYh3gNPvMF2erBDLb0356bAjRTxJJgiKlFUcHuo=,0,6,31,male,9,2006-02-25
16852,w/BYqXERjraaj62HwzZzIzn/CtbdSGwQnbiurX0VzKU=,0,1,0,,9,2015-08-17
16853,UjVcWtcNftX23UKYC/QIeZwmusjyUYr+xAiISsQh4AI=,1,1,0,,4,2015-11-09
16854,Cc/rBZYIDSWUfsZ6Zl4TBxzskkxmrsSyaoHTnCKFrM8=,0,5,29,male,9,2012-02-21
16855,ii45EsiBrucuWvaJ740x8wDUNUrc+O92MxVNgcy9ZZE=,0,18,28,male,3,2012-04-05
16856,EoioERDnbord/BpVLX6/raItmHH4ywpxTrP2xLoYDNM=,0,13,34,female,9,2007-09-01
16857,DpGjGzPwsKSX5Zbjxu4VNJK2AEmKAT5W/Llg2goqv6Q=,0,4,0,,9,2014-07-12
16858,LokN0wPx/J9ZHgQhsipla+SGFHqtL2bU0umvchkvUWU=,0,17,21,female,7,2012-02-22
16859,tUT7zz3SNTbczBLegGa7v6rLlyJjQ09A9HMDTXuU25o=,0,13,20,female,3,2015-02-10
16860,Y6VHIG0qClvOvbbOUkrfMhjEyMh9oMpSzlq73am2Cek=,0,1,0,,7,2015-03-14
16861,X2Mjd3rHNXIGNAA3R8J6U8I6myVCqTSwu0XohvNxueQ=,0,1,0,,7,2014-03-26
16862,wuQuWjN9ZOvmSMb39qyVoCgLdMWM8CV5QhxIfhWpjFQ=,0,14,30,male,3,2012-01-07
16863,mpi4sA2gtLTH+JP8w70kjEOVju+YL+7dPSnnaQjFdYw=,0,1,53,female,7,2012-11-21
16864,VtPUPSng/E5a3xYvd4aJH2oRTofvqYJdMsU2exuOa/0=,0,13,35,female,9,2007-01-15
16865,7UigKxFs9/OnCTi1nTJtWto2gXMmPIPs8G+Ydyteehw=,0,1,0,,7,2014-09-28
16866,0nLmCqiz5Ko6HQSdh+1nYKMHzYVRZhi7FNq8uXj4A6g=,0,1,0,,7,2015-10-19
16867,Rq63SJILtW4qvXH+FAF++RWvrERelaEeRQuG0Lk4QRI=,0,1,0,,7,2015-12-17
16868,1dAkgokjqAqlqndS+lSAc8cv98bW4OCMWq7rx4AkGYg=,0,1,0,,7,2015-12-26
16869,EaBO5xFZU0zfy6Z7rSDy3FCI3EjNN92KXfL0M4sKUfM=,0,1,0,,7,2013-10-29
16870,qMi4CcpzZ1mE+lj674+++eSi4VPreV14B2Zak2dBWjU=,0,15,29,male,9,2008-02-16
16871,mHq31qiP1+R8ezXoV2HgttfH67hDeN/7wHinFgdnrGs=,0,1,0,,7,2015-08-20
16872,/rUWqSVrFWjRzPJpH7popZ9kHzBg22FfiEBPJWdiSU4=,0,1,0,,7,2011-09-23
16873,mKPofxMr2xVxlhWSQxm0zPhmQYrOaMO6vVeVMnDswVg=,0,1,0,,7,2015-01-06
16874,cx+hQjIzPO0AlraAcjr+gW2NtAgCyCkAYloRjRgisTY=,0,13,32,female,9,2012-07-02
16875,Y+GYJnRwlyU8fl8aWbIGmA1XMzU+JsQ1xzUvo+oe2Us=,0,1,0,,7,2015-08-30
16876,PQdoY4gw1xKkMlV5D6cKwtC3jdk3nPeGwKqOYiu5bzw=,0,4,23,male,3,2012-12-23
16877,BBmoePmpnqm/J1DYmSFxn3V6rqttmNissPyahUlosn4=,0,1,0,,7,2016-03-29
16878,zn94q1jwwRmHt4a+Po/Kt4jl6+CjJr78fjw5fXOIM7Q=,0,10,22,female,3,2013-01-31
16879,uSRSvk2hfmxhgyAOVEOtBzESXUNXRJSDaV4h24s2O4c=,0,10,30,female,9,2008-03-06
16880,gMtzlYyBEz5GX9xgHFoo3xDnV+2hRpDVQ5MNxazvamY=,0,22,37,female,3,2012-10-31
16881,GHZ4UsbAFarBNDaiDn2ZzAj7CBr8McRnmd9LKEvVRLk=,0,4,28,male,3,2012-09-03
16882,FJvrJ4eC8P8Mcmpospx/T4LIKFF/m4ObEykhM1pBJEI=,0,1,0,,7,2013-08-01
16883,WwsA1aDQj9SWEI5iTZwbeky6FFxvjDoRvAfW3aXfvi0=,0,1,0,,7,2017-01-24
16884,rdqWZnRJM0Ycdc8moVDPtTLOSybA7ymssgo53QDledo=,0,1,0,,7,2011-03-18
16885,0c0/EaD6Io/O7McLC5P/lwXQSAYUGr2Agz6YXSt5rC0=,0,12,39,female,9,2006-04-05
16886,Mbtl7/oR5vxgpVB2Iou2t1Qc1HIdNMx8bBSn9IVvb7c=,0,1,0,,7,2016-06-27
16887,62pQPzH7uUPjjNKSduRjMKWehxc3dW9zGjCH+1BgjDg=,0,4,19,male,7,2013-08-19
16888,x+opQGQFh9bUFJBAPA1h1itm4AaqXB0AuLQIFCdbovY=,0,1,0,,7,2014-01-05
16889,6PghnI1c//GM1FvQqSJtHWwDg30MY6Jmu5pYkqGkl+A=,0,12,28,male,3,2014-06-29
16890,L7oWhFEKEYTfWp1Ep9lDDKhl1pc7YWrINaw5nFPgOj4=,0,1,0,,7,2015-11-05
16891,GPf1aG5b7F9bcBRRYLYROM9BV3juKcIOMyHZBZnXnPE=,0,1,0,,7,2015-08-02
16892,g3oHOLCPyDgG9yTFFVvWkKsUI8uZx0JgcnxsdEgaGyc=,0,1,0,,7,2016-01-30
16893,zFNmM8F38FE0Oq2I+TlitwQzQIGstnZUs8BD2wQskp4=,0,1,0,,7,2015-12-26
16894,Gk81wg9JH2zybNSGTRKgIxmJ/icDUa9V0RNmyBHZyB4=,0,1,0,,7,2016-03-19
16895,qTRQv35zOGbj0SnxtEXcOOE+TIo1n7KDe/vTvREyAg0=,0,13,35,male,9,2011-05-18
16896,acRAifZ8PDTlAdTBwsRg2Yi+r2ycM3SBsMmuINVQlUg=,0,1,0,,7,2014-01-12
16897,Zk+jonXAvwAM4DubeJZtwW9nYbEyFoxW29bLhfyulSY=,0,13,19,female,3,2015-06-15
